,Date,Description,Category,Amount,Account,Account #,Institution,Month,Week,Transaction Id,Account Id,Check Number,Full Description,Date Added
,2/14/2025,Seattle Sounders,Fun,-$60.73,Discover Platinum,xxxx6374,Discover,2/1/2025,2/9/2025,edbfcb4acd12bf23ded208f8,eb2fdb0bffd1de7e68ga976g,,Seattle Sounders     xxx-xxx-7692,2/14/2025
,2/14/2025,Lumen Concessions,Restaurants,-$63.26,Discover Platinum,xxxx6374,Discover,2/1/2025,2/9/2025,52eef6ea4dc7445a8db4cb06,eb2fdb0bffd1de7e68ga976g,,Lumen Concessions,2/14/2025
,2/12/2025,Washington DMV,Fees/Repairs/Maint.,-$44.57,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/9/2025,1bg1bg3f164gd81e31gdcgbg,6f444bde8771fgc0e3cgf538,,Washington DMV,2/12/2025
,2/12/2025,Toyota Financing,Prius Loan,-$950.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/9/2025,3adfc8g22d7271g76g8d89d8,6f444bde8771fgc0e3cgf538,,Toyota Financing     xxx-xxx-3375,2/12/2025
,2/12/2025,Amazon Downloads,Streaming,-$27.26,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2025,2/9/2025,f7bg3ca52666e5f5313ec881,a5fe955fe0ga85gdagecegdf,,Amazon Downloads     xxx-xxx-1047,2/12/2025
,2/12/2025,Analog,Snacks/Coffee,-$21.17,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/9/2025,3a3ea59f6cdf80eg47ea7g4g,6f444bde8771fgc0e3cgf538,,Analog,2/12/2025
,2/12/2025,Starbucks Payroll,Paycheck,"$6,000.00",Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/9/2025,ccabga12eedecc19efe7e9f4,6f444bde8771fgc0e3cgf538,,Starbucks Payroll,2/12/2025
,2/11/2025,Washington DMV,Camper,-$59.39,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/9/2025,cbcd23fb32830g0bb7d4a9ga,6f444bde8771fgc0e3cgf538,,Washington DMV     xxx-xxx-4558,2/11/2025
,2/11/2025,Nordstrom,Gifts,-$51.75,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/9/2025,cb20ac02c32g8b76g2ggfcgd,6f444bde8771fgc0e3cgf538,,Nordstrom,2/11/2025
,2/11/2025,Lifewise,Insurance,-$241.26,Discover Platinum,xxxx6374,Discover,2/1/2025,2/9/2025,b5eg97de774bbfa4fg0f13fg,eb2fdb0bffd1de7e68ga976g,,Lifewise,2/11/2025
,2/10/2025,Electronic Frontier Foundation,Donations,-$40.00,Chase Freedom,xxxx8374,Chase Bank,2/1/2025,2/9/2025,e79da02d8bdb563454f0c0bf,76b2c15ae4fabbc100g312cb,,Electronic Frontier Foundation,2/10/2025
,2/10/2025,Cricket Wireless,Cell Phone,-$85.00,Chase Freedom,xxxx8374,Chase Bank,2/1/2025,2/9/2025,d1e7d76df000940fgff70a4a,76b2c15ae4fabbc100g312cb,,Cricket Wireless     xxx-xxx-5078,2/10/2025
,2/9/2025,Mailboxes Etc,Misc,-$10.33,Inspirus Checking,xxxx0021,Inspirus CU - Bank,2/1/2025,2/9/2025,5bd5ge06b85de9db8cedb5a1,8bcf3af8b1g4e6de2fgbgd1e,,Mailboxes Etc     xxx-xxx-2702,2/9/2025
,2/8/2025,Nordstrom,Gifts,-$32.99,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/2/2025,fgeagg3bfb32b4cb8c68gfc4,6f444bde8771fgc0e3cgf538,,Nordstrom,2/8/2025
,2/7/2025,Shell,Gas,-$53.18,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/2/2025,7e651ee0ae7e6ge3d6g5c3bf,6f444bde8771fgc0e3cgf538,,Shell     xxx-xxx-5607,2/7/2025
,2/7/2025,Patagonia,Clothes/Gear,-$46.38,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2025,2/2/2025,dbe6geggb6a2c1ee8ea5f5a5,a5fe955fe0ga85gdagecegdf,,Patagonia,2/7/2025
,2/7/2025,Seattle Sehawks,Fun,-$39.00,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2025,2/2/2025,542ce2b0fded0ecegf6a0f71,a5fe955fe0ga85gdagecegdf,,Seattle Sehawks     xxx-xxx-6479,2/7/2025
,2/7/2025,Tower Records,Hobbies,-$20.10,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/2/2025,c5fg8gb6fg5g4bb2fba8ae2c,6f444bde8771fgc0e3cgf538,,Tower Records,2/7/2025
,2/7/2025,Amazon Downloads,Streaming,-$25.75,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2025,2/2/2025,795fccg7668e2d455f36gf49,a5fe955fe0ga85gdagecegdf,,Amazon Downloads     xxx-xxx-1928,2/7/2025
,2/7/2025,Smile Train,Donations,-$35.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/2/2025,dgga6ea1bc1g2d512e3b7e41,6f444bde8771fgc0e3cgf538,,Smile Train     xxx-xxx-8186,2/7/2025
,2/6/2025,Feathered Friends,Clothes/Gear,-$66.06,Discover Platinum,xxxx6374,Discover,2/1/2025,2/2/2025,8gd4b744e3gec517e8egba55,eb2fdb0bffd1de7e68ga976g,,Feathered Friends     xxx-xxx-1154,2/6/2025
,2/6/2025,Seattle Sounders,Fun,-$54.48,Discover Platinum,xxxx6374,Discover,2/1/2025,2/2/2025,93d1fcdcec97d3fcga7ea35c,eb2fdb0bffd1de7e68ga976g,,Seattle Sounders     xxx-xxx-5187,2/6/2025
,2/6/2025,Apple iTunes Music,Subscriptions,-$14.99,Discover Platinum,xxxx6374,Discover,2/1/2025,2/2/2025,fc1acfce7efbcf20b4gaedfb,eb2fdb0bffd1de7e68ga976g,,Apple iTunes Music,2/6/2025
,2/6/2025,Mount Si Construction,Household,-$63.27,Inspirus Checking,xxxx0021,Inspirus CU - Bank,2/1/2025,2/2/2025,7c7gbg193f74f54ageg93ge9,8bcf3af8b1g4e6de2fgbgd1e,,Mount Si Contstruction,2/6/2025
,2/6/2025,CenturyLink,Internet,-$87.50,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/2/2025,732e24g0f3aab4a96fbaaff8,6f444bde8771fgc0e3cgf538,,CenturyLink     xxx-xxx-8284,2/6/2025
,2/5/2025,Monsoon,Restaurants,-$74.28,Inspirus Checking,xxxx0021,Inspirus CU - Bank,2/1/2025,2/2/2025,cga1fgba550ef0df4ga7d379,8bcf3af8b1g4e6de2fgbgd1e,,Monsoon     xxx-xxx-9569,2/5/2025
,2/5/2025,Allison Staley LMHC,Guidance,-$89.54,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,2/2/2025,d7f73a8cad60cgdg1cafae5f,6f444bde8771fgc0e3cgf538,,Allison Staley LMHC     xxx-xxx-1556,2/5/2025
,2/4/2025,Whole Foods,Groceries,-$96.93,Discover Platinum,xxxx6374,Discover,2/1/2025,2/2/2025,aga2gce7c0b5c3c004c7fdg2,eb2fdb0bffd1de7e68ga976g,,Whole Foods,2/4/2025
,2/4/2025,Puget Sound Energy,Utilities,-$110.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,2/1/2025,2/2/2025,dc18e2a7d26af946955c16ac,8bcf3af8b1g4e6de2fgbgd1e,,Puget Sound Energy,2/4/2025
,2/4/2025,Get Hot Yoga,Gym/Yoga,-$39.99,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2025,2/2/2025,40c0eg5ce35c72gc5e10734f,a5fe955fe0ga85gdagecegdf,,Get Hot Yoga,2/4/2025
,2/3/2025,Albertsons,Groceries,-$90.85,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2025,2/2/2025,fcdg711gc8caa785d4g4b945,a5fe955fe0ga85gdagecegdf,,Albertsons,2/3/2025
,2/2/2025,Shell,Gas,-$48.52,Chase Freedom,xxxx8374,Chase Bank,2/1/2025,2/2/2025,d93e880a84ad2b544cfe00da,76b2c15ae4fabbc100g312cb,,Shell     xxx-xxx-4037,2/2/2025
,2/2/2025,Nordstrom,Clothes/Gear,-$25.16,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2025,2/2/2025,9abddfgcgeceaa82g7c11db7,a5fe955fe0ga85gdagecegdf,,Nordstrom,2/2/2025
,2/2/2025,Southwest Airlines,Vacation,-$184.13,Chase Freedom,xxxx8374,Chase Bank,2/1/2025,2/2/2025,1g5590g3ff0a0bf2bfef12g0,76b2c15ae4fabbc100g312cb,,Southwest Airlines     xxx-xxx-8325,2/2/2025
,2/2/2025,Whole Foods,Groceries,-$88.18,Chase Freedom,xxxx8374,Chase Bank,2/1/2025,2/2/2025,cd8c59gfafbd4ag24aeba8fd,76b2c15ae4fabbc100g312cb,,Whole Foods     xxx-xxx-8237,2/2/2025
,2/2/2025,Maple Leaf Movement,Gym/Yoga,-$49.50,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2025,2/2/2025,05g5df9bcfg59g4c81fd219f,a5fe955fe0ga85gdagecegdf,,Maple Leaf Movement,2/2/2025
,2/1/2025,Spin,Fun,-$79.24,Inspirus Checking,xxxx0021,Inspirus CU - Bank,2/1/2025,1/26/2025,e76fcgaac37542f00ecgfge8,8bcf3af8b1g4e6de2fgbgd1e,,Spin     xxx-xxx-7148,2/1/2025
,2/1/2025,Whole Foods,Groceries,-$73.94,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,1/26/2025,df62ega496d47d97ce76b99c,6f444bde8771fgc0e3cgf538,,Whole Foods     xxx-xxx-7151,2/1/2025
,2/1/2025,Herkheimer,Snacks/Coffee,-$9.59,Inspirus Savings,xxxx0001,Inspirus CU - Bank,2/1/2025,1/26/2025,c2f6f70gda4368cgbe4bdccf,6f444bde8771fgc0e3cgf538,,Herkheimer,2/1/2025
,1/28/2025,Peggy's Repair Shop,Camper,-$88.73,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/26/2025,249122cd6g7eafg4gacf0935,a5fe955fe0ga85gdagecegdf,,Peggy's Repair Shop     xxx-xxx-4630,1/28/2025
,1/28/2025,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/26/2025,g904dc35a7e0fba7939da8a6,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker     xxx-xxx-6009,1/28/2025
,1/28/2025,Maple Leaf Movement,Gym/Yoga,-$49.50,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/26/2025,bgb6a0fg70cede0efabf5b6c,a5fe955fe0ga85gdagecegdf,,Maple Leaf Movement     xxx-xxx-7583,1/28/2025
,1/26/2025,Stumptown,Snacks/Coffee,-$6.54,Discover Platinum,xxxx6374,Discover,1/1/2025,1/26/2025,afbae5b6bgab4031dfc9eafb,eb2fdb0bffd1de7e68ga976g,,Stumptown,1/26/2025
,1/25/2025,Office Depot,Misc,-$12.19,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/19/2025,d3bgfg7a69b35fg8ege4f1d2,8bcf3af8b1g4e6de2fgbgd1e,,Office Depot     xxx-xxx-6064,1/25/2025
,1/25/2025,Better Homes & Gardens,Subscriptions,-$16.63,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,1/19/2025,b00bd5c9cf5aa7gfda59e0bb,6f444bde8771fgc0e3cgf538,,Better Homes & Gardens,1/25/2025
,1/25/2025,Albertsons,Groceries,-$81.47,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,1/19/2025,8gdf1763aeba568e7d45d62e,76b2c15ae4fabbc100g312cb,,Albertsons     xxx-xxx-7384,1/25/2025
,1/24/2025,Patagonia,Clothes/Gear,-$31.34,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/19/2025,5f6bcbafg6fgdb70f0047802,a5fe955fe0ga85gdagecegdf,,Patagonia     xxx-xxx-7584,1/24/2025
,1/24/2025,Seattle Sounders,Fun,-$25.21,Discover Platinum,xxxx6374,Discover,1/1/2025,1/19/2025,gee9c6g0ffdf21df8be7bff7,eb2fdb0bffd1de7e68ga976g,,Seattle Sounders     xxx-xxx-7785,1/24/2025
,1/24/2025,Homeaway,Vacation,-$29.37,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/19/2025,8b2fg54beggb4ffg0d2ff722,a5fe955fe0ga85gdagecegdf,,Homeaway,1/24/2025
,1/23/2025,Keeley Practitioners,Guidance,-$115.04,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/19/2025,bb886g9aef4f9ccc3gce5a21,a5fe955fe0ga85gdagecegdf,,Keeley Practitioners,1/23/2025
,1/23/2025,Credit Card Payment Received,Transfer,"$3,447.57",Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/19/2025,b42fa6gedfdcad67babeb95c,a5fe955fe0ga85gdagecegdf,,Credit Card Payment Received,1/23/2025
,1/22/2025,Kaiser Pharmacy,Pharmacy,-$41.83,Discover Platinum,xxxx6374,Discover,1/1/2025,1/19/2025,egc591aa1fc9059f73f8f63g,eb2fdb0bffd1de7e68ga976g,,Kaiser Pharmacy     xxx-xxx-9266,1/22/2025
,1/22/2025,Mount Si Construction,Household,-$142.26,Discover Platinum,xxxx6374,Discover,1/1/2025,1/19/2025,4883ede85ce01da8bf6acgc0,eb2fdb0bffd1de7e68ga976g,,Mount Si Contstruction     xxx-xxx-3408,1/22/2025
,1/22/2025,Starbucks Payroll,Paycheck,"$6,000.00",Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,1/19/2025,d177gfg5be984216fcb3gbcg,6f444bde8771fgc0e3cgf538,,Starbucks Payroll     xxx-xxx-4660,1/22/2025
,1/22/2025,Tenant Rent Payment,Rental Income,$950.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/19/2025,1ed6a58d6ab9df8afe11fa7b,8bcf3af8b1g4e6de2fgbgd1e,,Tenant Rent Payment     xxx-xxx-5313,1/22/2025
,1/21/2025,Spin,Fun,-$23.67,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/19/2025,4fcb2f0bg7372e72eee4dcaa,8bcf3af8b1g4e6de2fgbgd1e,,Spin     xxx-xxx-9946,1/21/2025
,1/21/2025,Renfe,Vacation,-$58.18,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/19/2025,g55bdaee08efffea428a7d46,a5fe955fe0ga85gdagecegdf,,Renfe,1/21/2025
,1/21/2025,Liberty,Snacks/Coffee,-$7.18,Discover Platinum,xxxx6374,Discover,1/1/2025,1/19/2025,9fga43c30d522efb43bd49g3,eb2fdb0bffd1de7e68ga976g,,Liberty     xxx-xxx-5427,1/21/2025
,1/21/2025,Credit Card Payment,Transfer,"-$3,447.57",Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/19/2025,91a1gffc0gaf1de6fddgca44,8bcf3af8b1g4e6de2fgbgd1e,,Credit Card Payment     xxx-xxx-9584,1/21/2025
,1/20/2025,Allstate,Car Insurance,-$324.50,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,1/19/2025,abcbfca8ecg07e8d9b77adf1,6f444bde8771fgc0e3cgf538,,Allstate     xxx-xxx-8753,1/20/2025
,1/20/2025,Nordstrom,Clothes/Gear,-$25.19,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,1/19/2025,dfagbcgd8aa23a7ff5b0dfbg,6f444bde8771fgc0e3cgf538,,Nordstrom     xxx-xxx-9454,1/20/2025
,1/20/2025,The Paramount,Fun,-$36.70,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,1/19/2025,df44cfcdgbefd2a3g8f2f9gb,6f444bde8771fgc0e3cgf538,,The Paramount,1/20/2025
,1/20/2025,AppleTv,Streaming,-$21.32,Discover Platinum,xxxx6374,Discover,1/1/2025,1/19/2025,eff03ff24deg7ed03gef5dga,eb2fdb0bffd1de7e68ga976g,,AppleTv,1/20/2025
,1/19/2025,Wired,Subscriptions,-$11.99,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,1/19/2025,fcba861bfaf71e9d06d0gdga,76b2c15ae4fabbc100g312cb,,Wired     xxx-xxx-5635,1/19/2025
,1/19/2025,7-11 Stores,Snacks/Coffee,-$6.61,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,1/19/2025,1e36ee7f7ffa1c1d12e3b48d,76b2c15ae4fabbc100g312cb,,7-11 Stores,1/19/2025
,1/19/2025,Analog,Snacks/Coffee,-$4.51,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/19/2025,f9a16d5877ad6b24gf7a00a0,a5fe955fe0ga85gdagecegdf,,Analog     xxx-xxx-6217,1/19/2025
,1/17/2025,Metro Cinema,Fun,-$28.22,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,1/12/2025,a4ba70g06f87bcgcg8abbb5b,76b2c15ae4fabbc100g312cb,,Metro Cinema     xxx-xxx-2749,1/17/2025
,1/17/2025,AppleTv,Streaming,-$29.18,Discover Platinum,xxxx6374,Discover,1/1/2025,1/12/2025,cfacfe5ggccb273g54e8969g,eb2fdb0bffd1de7e68ga976g,,AppleTv     xxx-xxx-8794,1/17/2025
,1/17/2025,Capitol Hill Apartments,Rent,"-$1,131.33",Discover Platinum,xxxx6374,Discover,1/1/2025,1/12/2025,3f1fefca43d0d8ac90e7d95g,eb2fdb0bffd1de7e68ga976g,,Capitol Hill Apartments,1/17/2025
,1/16/2025,Safeway,Groceries,-$102.33,Discover Platinum,xxxx6374,Discover,1/1/2025,1/12/2025,4gc7f9bd5a1f58aba4g99646,eb2fdb0bffd1de7e68ga976g,,Safeway,1/16/2025
,1/15/2025,The Guitar Store,Hobbies,-$23.15,Discover Platinum,xxxx6374,Discover,1/1/2025,1/12/2025,6cb3b174g4cdb9acddagbdd4,eb2fdb0bffd1de7e68ga976g,,The Guitar Store     xxx-xxx-9255,1/15/2025
,1/15/2025,Office Depot,Misc,-$10.95,Discover Platinum,xxxx6374,Discover,1/1/2025,1/12/2025,ae12af600e00fe9debdd1gab,eb2fdb0bffd1de7e68ga976g,,Office Depot,1/15/2025
,1/15/2025,Whole Foods,Groceries,-$138.31,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/12/2025,98a13bgd5d47bb1b507dfg5a,8bcf3af8b1g4e6de2fgbgd1e,,Whole Foods     xxx-xxx-8499,1/15/2025
,1/14/2025,Coastal Kitchen,Restaurants,-$98.18,Discover Platinum,xxxx6374,Discover,1/1/2025,1/12/2025,8eg6b7g614dcd85ed14fff6e,eb2fdb0bffd1de7e68ga976g,,Coastal Kitchen,1/14/2025
,1/13/2025,Albertsons,Groceries,-$113.35,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,1/12/2025,c4a9bg8c1g24f3b2e82fd7ad,6f444bde8771fgc0e3cgf538,,Albertsons     xxx-xxx-8186,1/13/2025
,1/13/2025,The Red Cross,Donations,-$30.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/12/2025,bee68d20df993289bd372bce,8bcf3af8b1g4e6de2fgbgd1e,,The Red Cross,1/13/2025
,1/13/2025,The Sierra Club,Donations,-$30.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/12/2025,aga049ee1ebe2gb31gfd8fgd,8bcf3af8b1g4e6de2fgbgd1e,,The Sierra Club     xxx-xxx-2115,1/13/2025
,1/13/2025,CenturyLink,Internet,-$87.50,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/12/2025,2gdgbdgea53dbf3cefae139b,8bcf3af8b1g4e6de2fgbgd1e,,CenturyLink,1/13/2025
,1/13/2025,Puget Sound Energy,Utilities,-$110.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/12/2025,a7ce2617fg04gfb74b9d801d,8bcf3af8b1g4e6de2fgbgd1e,,Puget Sound Energy     xxx-xxx-7259,1/13/2025
,1/12/2025,UPS,Misc,-$7.96,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/12/2025,ac0egac1aggdd2068bf526e8,a5fe955fe0ga85gdagecegdf,,UPS,1/12/2025
,1/12/2025,VRBO,Vacation,-$36.07,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,1/12/2025,399cbg7a45bb3bc3e5f01gf7,76b2c15ae4fabbc100g312cb,,VRBO,1/12/2025
,1/11/2025,The Guitar Store,Hobbies,-$28.83,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,1/5/2025,g0e482gf06fedgb272ede9ad,76b2c15ae4fabbc100g312cb,,The Guitar Store,1/11/2025
,1/11/2025,Kaiser Pharmacy,Pharmacy,-$30.89,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/5/2025,87bdf94a0edcdc9gg004caa2,8bcf3af8b1g4e6de2fgbgd1e,,Kaiser Pharmacy,1/11/2025
,1/11/2025,Walgreens,Pharmacy,-$24.68,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/5/2025,e39gaag73d859a97cdfcecee,a5fe955fe0ga85gdagecegdf,,Walgreens     xxx-xxx-5731,1/11/2025
,1/11/2025,7 Limbs Yoga,Gym/Yoga,-$49.99,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,1/5/2025,9f9ab6cg9ecgg2fgbd1ec7b0,76b2c15ae4fabbc100g312cb,,7 Limbs Yoga,1/11/2025
,1/10/2025,BP,Gas,-$129.42,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/5/2025,dc48bbcffffb07e0929cc77d,8bcf3af8b1g4e6de2fgbgd1e,,BP,1/10/2025
,1/10/2025,Metro Cinema,Fun,-$32.60,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/5/2025,bdc1gdc86g3be842f43b0gbd,8bcf3af8b1g4e6de2fgbgd1e,,Metro Cinema,1/10/2025
,1/10/2025,Fedex,Misc,-$6.82,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/5/2025,ceaeg7bc0a4f3g7166gf5ffb,8bcf3af8b1g4e6de2fgbgd1e,,Fedex,1/10/2025
,1/10/2025,Slate,Snacks/Coffee,-$7.34,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/5/2025,088e12bffg3f02fe3fg0ec08,a5fe955fe0ga85gdagecegdf,,Slate,1/10/2025
,1/10/2025,Lifewise,Insurance,-$241.26,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/5/2025,56g9g6c5cbc2abaabc15ge1a,a5fe955fe0ga85gdagecegdf,,Lifewise,1/10/2025
,1/9/2025,AppleTv,Streaming,-$26.20,Discover Platinum,xxxx6374,Discover,1/1/2025,1/5/2025,ade1f85be8137cffeddg1c3b,eb2fdb0bffd1de7e68ga976g,,AppleTv,1/9/2025
,1/9/2025,Airbnb,Vacation,-$44.06,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,1/5/2025,745d2ce569feb2ddg458aeeg,6f444bde8771fgc0e3cgf538,,Airbnb     xxx-xxx-7006,1/9/2025
,1/9/2025,Stumptown,Snacks/Coffee,-$4.47,Discover Platinum,xxxx6374,Discover,1/1/2025,1/5/2025,4bed35aaebddfd12af191cc3,eb2fdb0bffd1de7e68ga976g,,Stumptown     xxx-xxx-9189,1/9/2025
,1/8/2025,Metro Cinema,Fun,-$19.04,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/5/2025,8cfga6fcfb456b767e6ab02g,8bcf3af8b1g4e6de2fgbgd1e,,Metro Cinema,1/8/2025
,1/8/2025,Fedex,Misc,-$6.90,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/5/2025,c9411dg7degfg7gdd46c23gd,8bcf3af8b1g4e6de2fgbgd1e,,Fedex,1/8/2025
,1/7/2025,Sam's Body Shop,Fees/Repairs/Maint.,-$39.20,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,1/5/2025,2gefb73ef8bge5f2ba95398g,8bcf3af8b1g4e6de2fgbgd1e,,Sam's Body Shop,1/7/2025
,1/7/2025,Amazon,Gifts,-$102.55,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/5/2025,ad1a8bg3d82gdd6ece5d6f9a,a5fe955fe0ga85gdagecegdf,,Amazon     xxx-xxx-8241,1/7/2025
,1/6/2025,Nordstrom,Clothes/Gear,-$31.46,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/5/2025,382g20g38d74d37fefeegcg3,a5fe955fe0ga85gdagecegdf,,Nordstrom     xxx-xxx-8290,1/6/2025
,1/5/2025,Nordstrom,Clothes/Gear,-$58.23,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,1/5/2025,0ef2acf6916baf2gae42ge0b,6f444bde8771fgc0e3cgf538,,Nordstrom     xxx-xxx-3531,1/5/2025
,1/5/2025,Pacific Place Theater,Fun,-$37.26,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/5/2025,cf11bbfagf6bad3888ea1a3d,a5fe955fe0ga85gdagecegdf,,Pacific Place Theater     xxx-xxx-8727,1/5/2025
,1/5/2025,Amtrack,Vacation,-$46.15,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/5/2025,0af10a77e4dfe1aafcc6c02b,a5fe955fe0ga85gdagecegdf,,Amtrack,1/5/2025
,1/5/2025,Flying Fish,Restaurants,-$137.98,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,1/5/2025,e3g39beag2f0eadfadbd9ge4,a5fe955fe0ga85gdagecegdf,,Flying Fish     xxx-xxx-1840,1/5/2025
,1/4/2025,The Paramount,Fun,-$25.68,Inspirus Checking,xxxx0021,Inspirus CU - Bank,1/1/2025,12/29/2024,a5gbcbge9717e1e0e066af37,8bcf3af8b1g4e6de2fgbgd1e,,The Paramount,1/4/2025
,1/4/2025,VRBO,Vacation,-$49.03,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,12/29/2024,5c2gc4446dg8bfa63798e6g0,76b2c15ae4fabbc100g312cb,,VRBO,1/4/2025
,1/4/2025,Cricket Wireless,Cell Phone,-$85.00,Discover Platinum,xxxx6374,Discover,1/1/2025,12/29/2024,ffbceaf59cbd532g732eaf56,eb2fdb0bffd1de7e68ga976g,,Cricket Wireless,1/4/2025
,1/3/2025,Washington DMV,Fees/Repairs/Maint.,-$17.73,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,12/29/2024,9f07d0cg7agd60feaf4c84ga,6f444bde8771fgc0e3cgf538,,Washington DMV,1/3/2025
,1/3/2025,Toyota Financing,Prius Loan,-$950.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,12/29/2024,d8ddeggeeecc0e389aab59aa,6f444bde8771fgc0e3cgf538,,Toyota Financing,1/3/2025
,1/3/2025,Coastal Kitchen,Restaurants,-$103.43,Inspirus Savings,xxxx0001,Inspirus CU - Bank,1/1/2025,12/29/2024,6e7d9f1ca7e3dd5efafee9e3,6f444bde8771fgc0e3cgf538,,Coastal Kitchen,1/3/2025
,1/3/2025,Starbucks,Snacks/Coffee,-$5.72,Bank of America Visa Signature,xxxx2521,Bank of America,1/1/2025,12/29/2024,ebf311c9cc0g7bc7bbd8a46d,a5fe955fe0ga85gdagecegdf,,Starbucks     xxx-xxx-3872,1/3/2025
,1/3/2025,Keeley Practitioners,Guidance,-$132.87,Chase Freedom,xxxx8374,Chase Bank,1/1/2025,12/29/2024,2gb601c51b4cbb9e5gb39292,76b2c15ae4fabbc100g312cb,,Keeley Practitioners     xxx-xxx-9442,1/3/2025
